PLAY #,HF 1ª o 2ª parte ,SERIES oportunidades,DN oportunidades,DISTANCIA,YARD LN,RESULT,PI,PC,GN/LS,PLAY DIR,PASS ZONE,COVERAGE,BLZ_Jersey,BLZ_Name,RIVAL_CAN,RIVAL_FRA,RIVAL_ITA,RIVAL_NZL,RIVAL_SUI,RIVAL_SUIZA,RIVAL_USA,ODK ofensiva/ defensiva/ jugadas extras_K,ODK ofensiva/ defensiva/ jugadas extras_O,ODK ofensiva/ defensiva/ jugadas extras_S,OFF FORM_ARROW,OFF FORM_BUNCH,OFF FORM_DOBLE TIGHT,OFF FORM_DOBLES,OFF FORM_I,OFF FORM_ISO,OFF FORM_SLOT,OFF FORM_SLOT TIGHT,OFF FORM_SPREAD BUNCH,OFF FORM_TIGHT,OFF FORM_TRIPS,OFF FORM_TRIPS TIGHT,OFF FORM_USA,OFF STR_L,OFF STR_R,PLAY TYPE_2 Pt. Defend,PLAY TYPE_Extra Pt.,PLAY TYPE_Extra Pt. Block,PLAY TYPE_Pass,PLAY TYPE_Run,quarter,down,field_zone_Red Zone,play_result_category_Turnover
73,2,7,4.0,10.0,10.0,Dropped,1.0,0.0,0.0,L,5.0,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,4,4.0,True,False
74,2,8,1.0,20.0,-5.0,Complete,1.0,1.0,6.0,L,1.0,DALLAS,1.0,María Vidal,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,4,1.0,True,False
75,2,8,2.0,14.0,-11.0,Complete,1.0,1.0,12.0,L,2.0,DALLAS,1.0,María Vidal,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4,2.0,True,False
76,2,8,3.0,2.0,-23.0,Incomplete,1.0,0.0,0.0,R,9.0,DALLAS,7.0,Elvira Núñez Calzado,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,4,3.0,True,False
77,2,8,4.0,2.0,-23.0,1st DN,,,10.0,L,,,7.0,Elvira Núñez Calzado,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,4,4.0,True,False
78,2,8,1.0,17.0,17.0,Incomplete,1.0,0.0,0.0,L,1.0,DALLAS,1.0,María Vidal,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,4,1.0,True,False
79,2,8,2.0,17.0,17.0,Complete,1.0,1.0,8.0,R,3.0,DALLAS,1.0,María Vidal,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,4,2.0,True,False
80,2,8,3.0,9.0,9.0,Complete,1.0,1.0,6.0,L,1.0,GOAL LINE,7.0,Elvira Núñez Calzado,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4,3.0,True,False
81,2,8,4.0,3.0,3.0,"Complete, TD",1.0,1.0,3.0,L,4.0,GOAL LINE,7.0,Elvira Núñez Calzado,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4,4.0,True,False
82,2,8,0.0,5.0,5.0,Good,1.0,1.0,,L,1.0,GOAL LINE,1.0,María Vidal,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,4,0.0,True,False
83,2,8,1.0,20.0,-5.0,Complete,1.0,1.0,8.0,L,2.0,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,4,1.0,True,False
84,2,8,2.0,12.0,-13.0,Penalty,,,-10.0,L,1.0,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,4,2.0,True,False
85,2,8,3.0,21.0,-4.0,Complete,1.0,1.0,8.0,R,3.0,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,4,3.0,True,False
86,2,8,4.0,13.0,-12.0,Incomplete,1.0,0.0,0.0,R,5.0,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,4,4.0,True,False
87,2,9,1.0,20.0,-5.0,Complete,1.0,1.0,8.0,L,2.0,KANSAS,7.0,Elvira Núñez Calzado,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,4,1.0,True,False
88,2,9,2.0,12.0,-13.0,Complete,1.0,1.0,7.0,L,1.0,KANSAS,7.0,Elvira Núñez Calzado,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,4,2.0,True,False
89,2,9,3.0,5.0,-20.0,1st DN,1.0,1.0,8.0,L,1.0,JAULA,1.0,María Vidal,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,4,3.0,True,False
90,2,9,1.0,22.0,22.0,Complete,1.0,1.0,5.0,R,3.0,JAULA,1.0,María Vidal,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,4,1.0,False,False
91,2,9,2.0,17.0,17.0,Complete,1.0,1.0,5.0,R,3.0,JAULA,7.0,Elvira Núñez Calzado,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,4,2.0,True,False
92,2,9,3.0,12.0,12.0,Offsetting Penalties,,,0.0,L,4.0,JAULA,7.0,Elvira Núñez Calzado,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,4,3.0,True,False
93,2,9,3.0,12.0,12.0,Incomplete,1.0,0.0,0.0,L,1.0,LINE,1.0,María Vidal,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,4,3.0,True,False
94,2,9,4.0,12.0,12.0,Penalty,,,-5.0,,,LINE,1.0,María Vidal,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,4,4.0,True,False
95,2,9,4.0,17.0,17.0,Complete,1.0,1.0,15.0,R,6.0,LINE,1.0,María Vidal,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,4,4.0,True,False
1,1,1,1.0,20.0,-5.0,Complete,1.0,1.0,9.0,L,1.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1.0,True,False
2,1,1,2.0,11.0,-14.0,Penalty,,,-5.0,R,3.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,2.0,True,False
3,1,1,3.0,16.0,-9.0,Incomplete,1.0,0.0,0.0,R,9.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,3.0,True,False
4,1,1,4.0,16.0,-9.0,Rush,,,2.0,L,,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1,4.0,True,False
5,1,1,1.0,20.0,-5.0,1st DN,1.0,1.0,36.0,L,7.0,DALLAS,1.0,María Vidal,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1.0,True,False
6,1,1,1.0,9.0,9.0,Dropped,1.0,0.0,0.0,R,2.0,DALLAS,1.0,María Vidal,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1.0,True,False
7,1,1,2.0,9.0,9.0,Complete,1.0,1.0,5.0,L,1.0,GOAL LINE,7.0,Elvira Núñez Calzado,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,2.0,True,False
8,1,1,3.0,4.0,4.0,Incomplete,1.0,0.0,0.0,L,4.0,GOAL LINE,7.0,Elvira Núñez Calzado,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,3.0,True,False
9,1,1,4.0,4.0,4.0,"Complete, TD",1.0,1.0,4.0,L,1.0,GOAL LINE,1.0,María Vidal,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1,4.0,True,False
10,1,1,0.0,5.0,5.0,No Good,1.0,0.0,0.0,R,2.0,GOAL LINE,,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1,0.0,True,False
11,1,2,1.0,22.0,-2.0,Complete,1.0,1.0,5.0,L,1.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1.0,True,False
12,1,2,2.0,17.0,-8.0,Complete,1.0,1.0,9.0,R,2.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1,2.0,True,False
13,1,2,3.0,8.0,-17.0,Incomplete,1.0,0.0,0.0,R,3.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,3.0,True,False
14,1,2,4.0,8.0,-17.0,"Complete, TD",1.0,1.0,33.0,L,4.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,4.0,True,False
15,1,2,0.0,5.0,-5.0,Good,1.0,1.0,,R,3.0,,,,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1,0.0,True,False
16,1,2,1.0,20.0,-5.0,Complete,1.0,1.0,11.0,R,3.0,DALLAS,7.0,Elvira Núñez Calzado,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2,1.0,True,False
17,1,2,2.0,9.0,-16.0,Complete,1.0,1.0,3.0,R,3.0,DALLAS,7.0,Elvira Núñez Calzado,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2,2.0,True,False
18,1,2,3.0,6.0,-19.0,Complete,1.0,1.0,2.0,L,1.0,KANSAS,1.0,María Vidal,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,2,3.0,True,False
19,1,2,4.0,4.0,-21.0,1st DN,1.0,1.0,6.0,L,2.0,INDIANA,1.0,María Vidal,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2,4.0,True,False
20,1,2,1.0,23.0,23.0,Complete,1.0,1.0,7.0,R,3.0,DALLAS,7.0,Elvira Núñez Calzado,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,2,1.0,False,False
21,1,2,2.0,16.0,16.0,Incomplete,1.0,0.0,0.0,R,3.0,DALLAS,7.0,Elvira Núñez Calzado,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2,2.0,True,False
22,1,2,,13.0,-5.0,,,,0.0,,,,,,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1.0,True,False
23,1,2,3.0,16.0,16.0,Dropped,1.0,0.0,0.0,L,4.0,DALLAS,1.0,María Vidal,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2,3.0,True,False
24,1,2,4.0,16.0,16.0,Batted Down,1.0,0.0,0.0,R,9.0,LINE,1.0,María Vidal,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2,4.0,True,False
25,1,3,1.0,20.0,-5.0,Incomplete,1.0,0.0,0.0,R,9.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,2,1.0,True,False
26,1,3,2.0,20.0,-5.0,Complete,1.0,1.0,5.0,L,1.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,2,2.0,True,False
27,1,3,3.0,15.0,-10.0,Complete,1.0,1.0,7.0,R,3.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,2,3.0,True,False
28,1,3,4.0,8.0,-17.0,1st DN,1.0,1.0,10.0,L,4.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,4.0,True,False
29,1,3,1.0,10.0,24.0,Incomplete,1.0,0.0,0.0,L,7.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2,1.0,False,False
30,1,3,2.0,24.0,24.0,Complete,1.0,1.0,6.0,R,3.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,2,2.0,False,False
31,1,3,3.0,18.0,18.0,Incomplete,1.0,0.0,0.0,R,9.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,3,3.0,True,False
32,1,3,4.0,18.0,18.0,Incomplete,1.0,0.0,0.0,R,9.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,3,4.0,True,False
33,1,3,1.0,20.0,-5.0,Complete,1.0,1.0,10.0,L,1.0,DALLAS,7.0,Elvira Núñez Calzado,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,3,1.0,True,False
34,1,3,2.0,10.0,-15.0,Complete,1.0,1.0,6.0,L,1.0,DALLAS,7.0,Elvira Núñez Calzado,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,2.0,True,False
35,1,3,3.0,4.0,-21.0,1st DN,1.0,1.0,5.0,R,1.0,DALLAS,1.0,María Vidal,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,3.0,True,False
36,1,3,1.0,23.0,23.0,Complete,1.0,1.0,-17.0,L,1.0,DALLAS,1.0,María Vidal,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,1.0,False,False
37,1,3,2.0,35.0,-15.0,Incomplete,1.0,0.0,0.0,R,6.0,KANSAS,7.0,Elvira Núñez Calzado,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,2.0,True,False
38,1,3,3.0,35.0,-15.0,Complete,1.0,1.0,18.0,L,4.0,EAGLE,7.0,Elvira Núñez Calzado,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,3.0,True,False
39,1,3,4.0,17.0,17.0,Incomplete,1.0,0.0,0.0,L,7.0,GOAL LINE,1.0,María Vidal,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,3,4.0,True,False
40,1,4,1.0,20.0,-5.0,Complete,1.0,1.0,10.0,R,1.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,3,1.0,True,False
41,1,4,2.0,10.0,-15.0,Incomplete,1.0,0.0,0.0,L,1.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,3,2.0,True,False
42,1,4,3.0,10.0,-15.0,1st DN,1.0,1.0,12.0,R,3.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,3,3.0,True,False
43,1,4,1.0,23.0,23.0,Complete,1.0,1.0,10.0,L,1.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1.0,False,False
44,1,4,2.0,13.0,13.0,Complete,1.0,1.0,4.0,R,1.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,2.0,True,False
45,1,4,3.0,9.0,9.0,Incomplete,1.0,0.0,0.0,L,1.0,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,3,3.0,True,False
46,2,4,1.0,20.0,-5.0,1st DN,1.0,1.0,31.0,L,7.0,DALLAS,7.0,Elvira Núñez Calzado,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,4,1.0,True,False
47,2,4,1.0,14.0,14.0,Complete,1.0,1.0,4.0,R,3.0,KANSAS,7.0,Elvira Núñez Calzado,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4,1.0,True,False
48,2,4,2.0,10.0,10.0,Complete,1.0,1.0,6.0,R,2.0,GOAL LINE,1.0,María Vidal,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,4,2.0,True,False
